AIRPORT,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,AIRPORT_STATE_NAME,LAT_DEGREES,LATITUDE,LON_DEGREES,LONGITUDE
LZU,"Lawrenceville, GA",United States,Georgia,33,33.97805556,83,-83.9625
LZU,"Lawrenceville, GA",United States,Georgia,33,33.97777778,83,-83.96222222
MA1,"Edgartown, MA",United States,Massachusetts,41,41.35833333,70,-70.52444444
MA2,"Montague, MA",United States,Massachusetts,42,42.59138889,72,-72.52277778
MA2,"Montague, MA",United States,Massachusetts,42,42.59166667,72,-72.52305556
MA2,"Montague, MA",United States,Massachusetts,42,42.59138889,72,-72.52277778
MA2,"Montague, MA",United States,Massachusetts,42,42.59166667,72,-72.52305556
MA3,"Taunton, MA",United States,Massachusetts,41,41.87444444,71,-71.01666667
MA3,"Taunton, MA",United States,Massachusetts,41,41.87444444,71,-71.01638889
MA3,"Taunton, MA",United States,Massachusetts,41,41.87444444,71,-71.01666667
MA3,"Taunton, MA",United States,Massachusetts,41,41.87444444,71,-71.01638889
MA4,"Marshfield, MA",United States,Massachusetts,42,42.09833333,70,-70.67222222
MA4,"Marshfield, MA",United States,Massachusetts,42,42.0975,70,-70.67305556
MA4,"Marshfield, MA",United States,Massachusetts,42,42.09833333,70,-70.67222222
MA4,"Marshfield, MA",United States,Massachusetts,42,42.0975,70,-70.67305556
MA5,"Northampton, MA",United States,Massachusetts,42,42.32805556,72,-72.61111111
MA5,"Northampton, MA",United States,Massachusetts,42,42.32805556,72,-72.61138889
MA5,"Northampton, MA",United States,Massachusetts,42,42.32805556,72,-72.61111111
MA6,"Hopedale, MA",United States,Massachusetts,42,42.10638889,71,-71.51
MAC,"Macon, GA",United States,Georgia,32,32.8225,83,-83.56222222
MAC,"Macon, GA",United States,Georgia,32,32.82222222,83,-83.56194444
MAC,"Macon, GA",United States,Georgia,32,32.82166667,83,-83.56194444
MAC,"Macon, GA",United States,Georgia,32,32.82222222,83,-83.56194444
MAC,"Macon, GA",United States,Georgia,32,32.82166667,83,-83.56194444
MAE,"Madera, CA",United States,California,36,36.98777778,120,-120.1105556
MAE,"Madera, CA",United States,California,36,36.98861111,120,-120.1125
MAE,"Madera, CA",United States,California,36,36.98638889,120,-120.1125
MAE,"Madera, CA",United States,California,36,36.98861111,120,-120.1125
MAE,"Madera, CA",United States,California,36,36.98638889,120,-120.1125
MAF,"Midland/Odessa, TX",United States,Texas,31,31.94083333,102,-102.2013889
MAF,"Midland/Odessa, TX",United States,Texas,31,31.9425,102,-102.2019444
MAF,"Midland/Odessa, TX",United States,Texas,31,31.9425,102,-102.2019444
MAF,"Midland/Odessa, TX",United States,Texas,31,31.9425,102,-102.2019444
MAF,"Midland/Odessa, TX",United States,Texas,31,31.9425,102,-102.2019444
MAW,"Malden, MO",United States,Missouri,36,36.60055556,89,-89.99222222
MAW,"Malden, MO",United States,Missouri,36,36.59833333,89,-89.9925
MAZ,"Mayaguez, PR",United States,Puerto Rico,18,18.25777778,67,-67.14861111
MAZ,"Mayaguez, PR",United States,Puerto Rico,18,18.25555556,67,-67.14833333
MBL,"Manistee/Ludington, MI",United States,Michigan,44,44.27388889,86,-86.25333333
MBL,"Manistee/Ludington, MI",United States,Michigan,44,44.2725,86,-86.24694444
MBS,"Saginaw/Bay City/Midland, MI",United States,Michigan,43,43.53166667,84,-84.08166667
MBS,"Saginaw/Bay City/Midland, MI",United States,Michigan,43,43.53166667,84,-84.08166667
MBS,"Saginaw/Bay City/Midland, MI",United States,Michigan,43,43.53305556,84,-84.07972222
MBY,"Moberley, MO",United States,Missouri,39,39.46388889,92,-92.42666667
MBY,"Moberley, MO",United States,Missouri,39,39.46333333,92,-92.42638889
MCB,"McComb, MS",United States,Mississippi,31,31.17861111,90,-90.47166667
MCB,"McComb, MS",United States,Mississippi,31,31.17833333,90,-90.47194444
MCC,"Sacramento, CA",United States,California,38,38.66777778,121,-121.3994444
MCC,"Sacramento, CA",United States,California,38,38.66777778,121,-121.3994444
MCC,"Sacramento, CA",United States,California,38,38.66777778,121,-121.4005556
MCD,"Mackinac Island, MI",United States,Michigan,45,45.86472222,84,-84.63722222
MCD,"Mackinac Island, MI",United States,Michigan,45,45.865,84,-84.63722222
MCE,"Merced, CA",United States,California,37,37.28472222,120,-120.5127778
MCE,"Merced, CA",United States,California,37,37.28472222,120,-120.5138889
MCF,"Tampa, FL",United States,Florida,27,27.84888889,82,-82.52166667
MCF,"Tampa, FL",United States,Florida,27,27.84944444,82,-82.52111111
MCG,"McGrath, AK",United States,Alaska,62,62.95305556,155,-155.6058333
MCG,"McGrath, AK",United States,Alaska,62,62.95277778,155,-155.6069444
MCI,"Kansas City, MO",United States,Missouri,39,39.2975,94,-94.71388889
MCK,"McCook, NE",United States,Nebraska,40,40.20611111,100,-100.59
MCK,"McCook, NE",United States,Nebraska,40,40.20638889,100,-100.5919444
MCL,"McKinley Park, AK",United States,Alaska,63,63.64111111,148,-148.7863889
MCL,"McKinley Park, AK",United States,Alaska,63,63.645,148,-148.7980556
MCN,"Macon, GA",United States,Georgia,32,32.69583333,83,-83.64916667
MCN,"Macon, GA",United States,Georgia,32,32.69277778,83,-83.64916667
MCO,"Orlando, FL",United States,Florida,28,28.43166667,81,-81.32472222
MCO,"Orlando, FL",United States,Florida,28,28.42944444,81,-81.30888889
MCW,"Mason City, IA",United States,Iowa,43,43.15694444,93,-93.32944444
MCW,"Mason City, IA",United States,Iowa,43,43.15777778,93,-93.33138889
MCW,"Mason City, IA",United States,Iowa,43,43.15777778,93,-93.33111111
MCW,"Mason City, IA",United States,Iowa,43,43.15777778,93,-93.33138889
MCW,"Mason City, IA",United States,Iowa,43,43.15777778,93,-93.33111111
MD1,"Michellville, MD",United States,Maryland,38,38.94138889,76,-76.7725
MD2,"Indian Head, MD",United States,Maryland,38,38.59694444,77,-77.0725
MD2,"Indian Head, MD",United States,Maryland,38,38.60055556,77,-77.07305556
MD2,"Indian Head, MD",United States,Maryland,38,38.59694444,77,-77.0725
MDA,"San Antonio, TX",United States,Texas,29,29.43138889,98,-98.37777778
MDD,"Midland/Odessa, TX",United States,Texas,32,32.03583333,102,-102.1022222
MDD,"Midland/Odessa, TX",United States,Texas,32,32.03666667,102,-102.1011111
MDD,"Midland/Odessa, TX",United States,Texas,32,32.03666667,102,-102.1016667
MDD,"Midland/Odessa, TX",United States,Texas,32,32.03666667,102,-102.1011111
MDD,"Midland/Odessa, TX",United States,Texas,32,32.03666667,102,-102.1016667
MDF,"Medford, WI",United States,Wisconsin,45,45.10111111,90,-90.30333333
MDF,"Medford, WI",United States,Wisconsin,45,45.10138889,90,-90.30083333
MDF,"Medford, WI",United States,Wisconsin,45,45.10138889,90,-90.30027778
MDF,"Medford, WI",United States,Wisconsin,45,45.10138889,90,-90.30083333
MDF,"Medford, WI",United States,Wisconsin,45,45.10138889,90,-90.30027778
MDH,"Carbondale, IL",United States,Illinois,37,37.78138889,89,-89.24694444
MDH,"Carbondale, IL",United States,Illinois,37,37.77805556,89,-89.25194444
MDJ,"Madras, OR",United States,Oregon,44,44.66611111,121,-121.1630556
MDJ,"Madras, OR",United States,Oregon,44,44.67027778,121,-121.1552778
MDO,"Middleton Island, AK",United States,Alaska,59,59.45305556,146,-146.3
MDO,"Middleton Island, AK",United States,Alaska,59,59.45,146,-146.3072222
MDR,"Medfra, AK",United States,Alaska,63,63.10694444,154,-154.7166667
MDT,"Harrisburg, PA",United States,Pennsylvania,40,40.19305556,76,-76.76222222
MDT,"Harrisburg, PA",United States,Pennsylvania,40,40.19305556,76,-76.7625
MDW,"Chicago, IL",United States,Illinois,41,41.785,87,-87.75194444
MDW,"Chicago, IL",United States,Illinois,41,41.78583333,87,-87.7525
MDY,"Midway Island, TT",United States,U.S. Pacific Trust Territories and Possessions,28,28.19861111,177,-177.3802778
MDY,"Midway Island, TT",United States,U.S. Pacific Trust Territories and Possessions,28,28.20444444,177,-177.3786111
ME1,"Rangeley, ME",United States,Maine,44,44.99194444,70,-70.66472222
ME2,"Islesboro, ME",United States,Maine,44,44.3025,68,-68.91055556
ME3,"Belfast, ME",United States,Maine,44,44.40944444,69,-69.01194444
ME4,"Oxford, ME",United States,Maine,44,44.1575,70,-70.48138889
ME5,"Bethel, ME",United States,Maine,44,44.42527778,70,-70.81
ME6,"Bethel2, ME",United States,Maine,44,44.50055556,71,-71.87833333
ME7,"Stonington, ME",United States,Maine,44,44.17333333,68,-68.68027778
MEI,"Meridian, MS",United States,Mississippi,32,32.33722222,88,-88.74916667
MEI,"Meridian, MS",United States,Mississippi,32,32.3325,88,-88.75194444
MEJ,"Meadville, PA",United States,Pennsylvania,41,41.62666667,80,-80.21472222
MEM,"Memphis, TN",United States,Tennessee,35,35.04972222,89,-89.97861111
MEM,"Memphis, TN",United States,Tennessee,35,35.0425,89,-89.97666667
MEO,"Manteo, NC",United States,North Carolina,35,35.91888889,75,-75.69555556
MER,"Atwater, CA",United States,California,37,37.38055556,120,-120.5680556
MEV,"Minden, NV",United States,Nevada,39,39.00027778,119,-119.7508333
MEV,"Minden, NV",United States,Nevada,39,39.00083333,119,-119.7519444
MEV,"Minden, NV",United States,Nevada,39,39.00055556,119,-119.7511111
MEV,"Minden, NV",United States,Nevada,39,39.00083333,119,-119.7519444
MEV,"Minden, NV",United States,Nevada,39,39.00055556,119,-119.7511111
MFD,"Mansfield, OH",United States,Ohio,40,40.82,82,-82.51277778
MFD,"Mansfield, OH",United States,Ohio,40,40.82138889,82,-82.51666667
MFE,"Mission/McAllen/Edinburg, TX",United States,Texas,26,26.17694444,98,-98.23972222
MFE,"Mission/McAllen/Edinburg, TX",United States,Texas,26,26.17583333,98,-98.23861111
MFH,"Mesquite, NV",United States,Nevada,36,36.835,114,-114.0552778
MFH,"Mesquite, NV",United States,Nevada,36,36.83305556,114,-114.0558333
MFI,"Marshfield, WI",United States,Wisconsin,44,44.63388889,90,-90.18666667
MFI,"Marshfield, WI",United States,Wisconsin,44,44.63694444,90,-90.18944444
MFR,"Medford, OR",United States,Oregon,42,42.37361111,122,-122.8722222
MFR,"Medford, OR",United States,Oregon,42,42.37361111,122,-122.8722222
MFR,"Medford, OR",United States,Oregon,42,42.37416667,122,-122.8736111
MFT,"Fort Worth, TX",United States,Texas,32,32.85611111,97,-97.2
MFV,"Melfa, VA",United States,Virginia,37,37.64666667,75,-75.76138889
MFV,"Melfa, VA",United States,Virginia,37,37.64694444,75,-75.76111111
MGC,"Michigan City, IN",United States,Indiana,41,41.7,86,-86.81666667
MGC,"Michigan City, IN",United States,Indiana,41,41.70333333,86,-86.82111111
MGC,"Michigan City, IN",United States,Indiana,41,41.70333333,86,-86.82111111
MGC,"Michigan City, IN",United States,Indiana,41,41.70333333,86,-86.82111111
MGC,"Michigan City, IN",United States,Indiana,41,41.70333333,86,-86.82111111
MGE,"Marietta, GA",United States,Georgia,33,33.91472222,84,-84.52166667
MGE,"Marietta, GA",United States,Georgia,33,33.91527778,84,-84.51638889
MGE,"Marietta, GA",United States,Georgia,33,33.91444444,84,-84.51416667
MGE,"Marietta, GA",United States,Georgia,33,33.91527778,84,-84.51638889
MGE,"Marietta, GA",United States,Georgia,33,33.91444444,84,-84.51416667
MGJ,"Montgomery, NY",United States,New York,41,41.51138889,74,-74.26416667
MGJ,"Montgomery, NY",United States,New York,41,41.51,74,-74.26472222
MGJ,"Montgomery, NY",United States,New York,41,41.51194444,74,-74.26361111
MGJ,"Montgomery, NY",United States,New York,41,41.51,74,-74.26472222
MGM,"Montgomery, AL",United States,Alabama,32,32.3,86,-86.39111111
MGM,"Montgomery, AL",United States,Alabama,32,32.30055556,86,-86.39388889
MGR,"Moultrie/Thomasville, GA",United States,Georgia,31,31.06944444,83,-83.80277778
MGR,"Moultrie/Thomasville, GA",United States,Georgia,31,31.06944444,83,-83.80277778
MGW,"Morgantown, WV",United States,West Virginia,39,39.64277778,79,-79.91583333
MGW,"Morgantown, WV",United States,West Virginia,39,39.64305556,79,-79.91638889
MGW,"Morgantown, WV",United States,West Virginia,39,39.64361111,79,-79.9175
MGW,"Morgantown, WV",United States,West Virginia,39,39.64305556,79,-79.91638889
MGW,"Morgantown, WV",United States,West Virginia,39,39.64361111,79,-79.9175
MGY,"Dayton, OH",United States,Ohio,39,39.59111111,84,-84.22388889
MGY,"Dayton, OH",United States,Ohio,39,39.58888889,84,-84.22472222
MHE,"Mitchell, SD",United States,South Dakota,43,43.77527778,98,-98.03805556
MHE,"Mitchell, SD",United States,South Dakota,43,43.77472222,98,-98.03861111
MHK,"Manhattan/Ft. Riley, KS",United States,Kansas,39,39.14222222,96,-96.66888889
MHK,"Manhattan/Ft. Riley, KS",United States,Kansas,39,39.14111111,96,-96.67166667
MHL,"Marshall, MO",United States,Missouri,39,39.1,93,-93.2
MHL,"Marshall, MO",United States,Missouri,39,39.09555556,93,-93.20277778
MHM,"Minchumina, AK",United States,Alaska,63,63.88611111,152,-152.3019444
MHM,"Minchumina, AK",United States,Alaska,63,63.88583333,152,-152.3019444
MHM,"Minchumina, AK",United States,Alaska,63,63.88611111,152,-152.3019444
MHM,"Minchumina, AK",United States,Alaska,63,63.88583333,152,-152.3019444
MHR,"Sacramento, CA",United States,California,38,38.55638889,121,-121.2955556
MHR,"Sacramento, CA",United States,California,38,38.55527778,121,-121.2972222
MHT,"Manchester, NH",United States,New Hampshire,42,42.93833333,71,-71.43888889
MHT,"Manchester, NH",United States,New Hampshire,42,42.93833333,71,-71.43888889
MHT,"Manchester, NH",United States,New Hampshire,42,42.93833333,71,-71.43888889
MHT,"Manchester, NH",United States,New Hampshire,42,42.93277778,71,-71.43583333
MHV,"Mojave, CA",United States,California,35,35.06666667,118,-118.15
MHV,"Mojave, CA",United States,California,35,35.05916667,118,-118.1505556
MHV,"Mojave, CA",United States,California,35,35.05888889,118,-118.1505556
MHV,"Mojave, CA",United States,California,35,35.05888889,118,-118.1505556
MHV,"Mojave, CA",United States,California,35,35.05916667,118,-118.1505556
MHV,"Mojave, CA",United States,California,35,35.05888889,118,-118.1505556
MI1,"Greenville, MI",United States,Michigan,43,43.14222222,85,-85.25388889
MI2,"Holland, MI",United States,Michigan,42,42.74305556,86,-86.105
MI2,"Holland, MI",United States,Michigan,42,42.74277778,86,-86.10777778
MI2,"Holland, MI",United States,Michigan,42,42.74277778,86,-86.10777778
MI2,"Holland, MI",United States,Michigan,42,42.74277778,86,-86.10777778
MI2,"Holland, MI",United States,Michigan,42,42.74277778,86,-86.10777778
MI3,"Howell, MI",United States,Michigan,42,42.62944444,83,-83.98416667
MI3,"Howell, MI",United States,Michigan,42,42.62944444,83,-83.98222222
MI4,"Frankfort, MI",United States,Michigan,44,44.62527778,86,-86.20083333
MI4,"Frankfort, MI",United States,Michigan,44,44.62527778,86,-86.20055556
MI4,"Frankfort, MI",United States,Michigan,44,44.62527778,86,-86.20083333
MI4,"Frankfort, MI",United States,Michigan,44,44.62527778,86,-86.20055556
MI4,"Frankfort, MI",United States,Michigan,44,44.62527778,86,-86.20083333
MI5,"Boyne Falls, MI",United States,Michigan,45,45.16583333,84,-84.92416667
MI6,"Dowagiac, MI",United States,Michigan,41,41.99305556,86,-86.12805556
MIA,"Miami, FL",United States,Florida,25,25.7925,80,-80.28611111
MIA,"Miami, FL",United States,Florida,25,25.7925,80,-80.28611111
MIA,"Miami, FL",United States,Florida,25,25.79527778,80,-80.29
MIB,"Minot, ND",United States,North Dakota,48,48.41555556,101,-101.3572222
MIB,"Minot, ND",United States,North Dakota,48,48.41583333,101,-101.3580556
MIC,"Minneapolis, MN",United States,Minnesota,45,45.06222222,93,-93.35361111
MIC,"Minneapolis, MN",United States,Minnesota,45,45.06194444,93,-93.35388889
MIE,"Muncie/Anderson/Newcastle, IN",United States,Indiana,40,40.23972222,85,-85.39444444
MIE,"Muncie/Anderson/Newcastle, IN",United States,Indiana,40,40.23972222,85,-85.39444444
MIE,"Muncie/Anderson/Newcastle, IN",United States,Indiana,40,40.2425,85,-85.39583333
MIO,"Miami, OK",United States,Oklahoma,36,36.90722222,94,-94.8875
MIO,"Miami, OK",United States,Oklahoma,36,36.90916667,94,-94.8875
MIO,"Miami, OK",United States,Oklahoma,36,36.90916667,94,-94.8875
MIO,"Miami, OK",United States,Oklahoma,36,36.90916667,94,-94.8875
MIO,"Miami, OK",United States,Oklahoma,36,36.90916667,94,-94.8875
MIQ,"Omaha, NE",United States,Nebraska,41,41.19611111,96,-96.11194444
MIQ,"Omaha, NE",United States,Nebraska,41,41.19611111,96,-96.11222222
MIT,"Shafter, CA",United States,California,35,35.5075,119,-119.1922222
MIT,"Shafter, CA",United States,California,35,35.50583333,119,-119.1916667
MIT,"Shafter, CA",United States,California,35,35.5075,119,-119.1922222
MIT,"Shafter, CA",United States,California,35,35.50583333,119,-119.1916667
MIT,"Shafter, CA",United States,California,35,35.5075,119,-119.1922222
MIV,"Millville, NJ",United States,New Jersey,39,39.36805556,75,-75.07444444
MIV,"Millville, NJ",United States,New Jersey,39,39.36777778,75,-75.07222222
MIW,"Marshalltown, IA",United States,Iowa,42,42.11444444,92,-92.91916667
MIW,"Marshalltown, IA",United States,Iowa,42,42.11277778,92,-92.91777778
MJQ,"Jackson, MN",United States,Minnesota,43,43.63333333,94,-94.98333333
MJX,"Toms River, NJ",United States,New Jersey,39,39.9275,74,-74.29277778
MJX,"Toms River, NJ",United States,New Jersey,39,39.9275,74,-74.2925
MJX,"Toms River, NJ",United States,New Jersey,39,39.9275,74,-74.2925
MJX,"Toms River, NJ",United States,New Jersey,39,39.92611111,74,-74.29555556
MJX,"Toms River, NJ",United States,New Jersey,39,39.9275,74,-74.2925
MJX,"Toms River, NJ",United States,New Jersey,39,39.92611111,74,-74.29555556
MKC,"Kansas City, MO",United States,Missouri,39,39.12333333,94,-94.59277778
MKC,"Kansas City, MO",United States,Missouri,39,39.12305556,94,-94.59277778
MKE,"Milwaukee, WI",United States,Wisconsin,42,42.95027778,87,-87.89722222
MKE,"Milwaukee, WI",United States,Wisconsin,42,42.95027778,87,-87.89722222
MKE,"Milwaukee, WI",United States,Wisconsin,42,42.94722222,87,-87.89666667
MKE,"Milwaukee, WI",United States,Wisconsin,42,42.94694444,87,-87.89666667
MKE,"Milwaukee, WI",United States,Wisconsin,42,42.94694444,87,-87.89694444
MKE,"Milwaukee, WI",United States,Wisconsin,42,42.94722222,87,-87.89666667
MKE,"Milwaukee, WI",United States,Wisconsin,42,42.94694444,87,-87.89694444
MKG,"Muskegon, MI",United States,Michigan,43,43.17055556,86,-86.2375
MKG,"Muskegon, MI",United States,Michigan,43,43.16888889,86,-86.2375
MKK,"Hoolehua, HI",United States,Hawaii,21,21.15277778,157,-157.1
MKK,"Hoolehua, HI",United States,Hawaii,21,21.15277778,157,-157.0963889
MKL,"Jackson, TN",United States,Tennessee,35,35.60138889,88,-88.91527778
MKL,"Jackson, TN",United States,Tennessee,35,35.6,88,-88.91555556
MKO,"Muskogee, OK",United States,Oklahoma,35,35.66055556,95,-95.36666667
MKO,"Muskogee, OK",United States,Oklahoma,35,35.65777778,95,-95.36166667
MKO,"Muskogee, OK",United States,Oklahoma,35,35.65777778,95,-95.36166667
MKO,"Muskogee, OK",United States,Oklahoma,35,35.65777778,95,-95.36166667
MKO,"Muskogee, OK",United States,Oklahoma,35,35.65777778,95,-95.36166667
MKT,"Mankato, MN",United States,Minnesota,44,44.22361111,93,-93.91833333
MKT,"Mankato, MN",United States,Minnesota,44,44.22277778,93,-93.91944444
